Text,Label
W13 W4066 W152 W19 W678 W3691 W19 W582 W1722 W245 W32 W1035 W408 W45 W19 W223 W1722 W1305 W24 <pad>,D12
W346 W5425 W5346 W39 W93 W28 W5426 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W134 W21 W220 W221 W28 W215 W45 W222 W223 W224 W12 W225 W226 W42 W227 W24 <pad> <pad> <pad> <pad>,D15
W489 W47 W2094 W154 W1127 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D20
W281 W840 W434 W1079 W4701 W5224 W401 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D20
W289 W122 W111 W433 W113 W32 W1091 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D3
W5206 W97 W5221 W47 W1514 W5222 W5223 W5224 W38 W87 W626 W170 W627 W4081 W188 W24 <pad> <pad> <pad> <pad>,D16
W1571 W12 W124 W12 W470 W38 W32 W17 W28 W1627 W426 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D16
W93 W1783 W1784 W641 W12 W13 W1298 W47 W281 W1101 W19 W28 W1960 W595 W901 <pad> <pad> <pad> <pad> <pad>,D20
W2145 W1890 W32 W28 W2146 W2147 W2148 W36 W297 W2149 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D4
W110 W32 W1061 W36 W2261 W501 W2587 W97 W114 W26 W660 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W3294 W36 W13 W1379 W38 W335 W3295 W32 W797 W57 W13 W66 W1852 W19 W2886 W24 <pad> <pad> <pad> <pad>,D17
W388 W4 W13 W2823 W5214 W5215 W5216 W5217 W170 W5218 W188 W5219 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D1
W5025 W12 W3306 W31 W498 W87 W1834 W5026 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D16
W2132 W90 W32 W1075 W2073 W427 W26 W3142 W32 W3143 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D16
W13 W2429 W97 W302 W2692 W17 W349 W2654 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D20
W122 W2582 W125 W2103 W2580 W2583 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W2574 W111 W45 W32 W28 W2575 W2569 W12 W110 W206 W47 W28 W2576 W434 W2577 W2578 W2579 W2580 <pad> <pad>,D3
W26 W32 W321 W115 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W108 W383 W13 W275 W19 W5274 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D1
W909 W19 W283 W391 W12 W2348 W47 W32 W367 W301 W2355 W57 W2356 W59 W24 <pad> <pad> <pad> <pad> <pad>,D15
W2900 W59 W280 W13 W5 W47 W1079 W401 W2178 W1692 W6 W97 W399 W38 W3024 W24 <pad> <pad> <pad> <pad>,D20
W475 W434 W111 W3648 W516 W3649 W2833 W13 W2961 W12 W494 W7 W87 W786 W494 W24 <pad> <pad> <pad> <pad>,D1
W138 W13 W4598 W1316 W47 W312 W763 W505 W38 W4599 W12 W903 W17 W1373 W1605 W1008 W480 W4596 W24 <pad>,D5
W26 W32 W28 W2581 W2569 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D16
W1335 W2552 W206 W47 W432 W38 W112 W93 W3524 W97 W4176 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D20
W149 W32 W281 W4857 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D20
W5391 W13 W228 W345 W253 W3296 W1198 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D1
W122 W32 W254 W12 W289 W113 W725 W12 W45 W46 W31 W32 W2645 W38 W2637 W24 <pad> <pad> <pad> <pad>,D12
W457 W434 W5075 W154 W155 W138 W45 W461 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D1
W13 W1111 W1408 W97 W13 W4200 W94 W32 W334 W13 W4201 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W149 W32 W28 W795 W38 W665 W434 W642 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D20
W110 W47 W281 W861 W45 W13 W4203 W626 W31 W4454 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D20
W13 W228 W187 W45 W47 W105 W45 W122 W617 W13 W1796 W17 W1264 W1265 W32 W1810 W24 <pad> <pad> <pad>,D12
W13 W2135 W32 W84 W1824 W111 W2825 W516 W2826 W17 W1856 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D20
W3681 W32 W224 W765 W312 W438 W3681 W62 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W149 W32 W281 W2187 W19 W4359 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D20
W13 W1392 W19 W1393 W64 W57 W13 W1043 W1044 W1096 W28 W1394 W97 W1141 W604 W24 <pad> <pad> <pad> <pad>,D20
W110 W69 W70 W45 W3117 W17 W3294 W38 W5070 W246 W706 W110 W47 W19 W5095 W5096 W1727 W24 <pad> <pad>,D12
W457 W434 W4498 W38 W45 W345 W138 W45 W154 W2542 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D1
W110 W2156 W13 W405 W19 W54 W31 W1582 W183 W89 W28 W428 W32 W2157 W26 W218 W24 <pad> <pad> <pad>,D20
W4110 W58 W24 W13 W1818 W4208 W32 W2061 W12 W253 W1793 W2869 W24 W4110 <pad> <pad> <pad> <pad> <pad> <pad>,D20
W89 W2008 W47 W122 W5389 W12 W122 W168 W5390 W493 W49 W36 W110 W24 <pad> <pad> <pad> <pad> <pad> <pad>,D12
W446 W1395 W12 W300 W1396 W57 W731 W42 W927 W1397 W93 W937 W1398 W97 W1130 W12 W47 W1399 W24 <pad>,D20
W17 W54 W13 W373 W374 W117 W17 W375 W376 W12 W377 W17 W378 W379 W97 W380 W24 <pad> <pad> <pad>,D20
W736 W347 W90 W47 W280 W111 W910 W516 W1727 W32 W416 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D20
W925 W47 W32 W934 W38 W935 W90 W127 W936 W19 W13 W937 W152 W19 W10 W2 W597 W938 W24 <pad>,D15
W289 W13 W130 W32 W3296 W383 W3297 W28 W3298 W1146 W19 W1473 W302 W3299 W24 <pad> <pad> <pad> <pad> <pad>,D16
W290 W722 W840 W32 W93 W3960 W954 W12 W19 W385 W1738 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W2402 W12 W46 W537 W4169 W552 W12 W4170 W550 W12 W4171 W330 W97 W2113 W4172 W4173 W24 <pad> <pad> <pad>,D15
W13 W2169 W110 W520 W755 W32 W113 W2582 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D20
W124 W1019 W87 W111 W31 W113 W104 W13 W5355 W493 W12 W289 W2378 W1954 W37 W24 <pad> <pad> <pad> <pad>,D20
W87 W111 W433 W113 W4158 W2760 W340 W57 W2329 W13 W873 W2429 W4196 W154 W13 W405 W1915 W24 <pad> <pad>,D15
W97 W32 W13 W3650 W1945 W2232 W383 W26 W494 W722 W3635 W494 W417 W46 W3651 W2552 W46 W3652 W24 <pad>,D3
W334 W97 W2089 W28 W574 W1220 W955 W1732 W13 W2086 W506 W17 W45 W328 W2148 W154 W3264 W4532 <pad> <pad>,D12
W306 W2227 W187 W112 W494 W2004 W494 W240 W12 W337 W228 W457 W1932 W55 W19 W122 <pad> <pad> <pad> <pad>,D12
W289 W2844 W144 W97 W507 W32 W1147 W326 W34 W1162 W12 W281 W245 <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W349 W2008 W694 W38 W104 W4057 W5337 W12 W516 W526 W1186 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W113 W2051 W1419 W138 W1846 W154 W17 W1428 W13 W2396 W17 W1582 W90 W4273 W1751 W183 W1553 W62 <pad> <pad>,D12
W45 W170 W6 W38 W391 W3799 W3795 W319 W778 W90 W3158 W47 W13 W3324 W2898 <pad> <pad> <pad> <pad> <pad>,D12
W386 W111 W42 W12 W154 W297 W1343 W2234 W1206 W38 W2573 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W1253 W87 W1141 W475 W385 W1101 W2227 W427 W24 W46 W441 W47 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W110 W90 W3000 W38 W2308 W113 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W495 W300 W1127 W32 W45 W787 W910 W348 W2577 W972 W475 W183 W1028 W5238 <pad> <pad> <pad> <pad> <pad> <pad>,D12
W434 W87 W597 W19 W110 W4469 W13 W97 W24 W89 W13 W47 W334 <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W55 W1727 W3188 W38 W2486 W18 W226 W97 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W349 W31 W1954 W115 W12 W1043 W59 W17 W2568 W516 W12 W2189 W1181 W17 W17 W755 W910 W17 W1206 <pad>,D12
W526 W45 W50 W526 W149 W304 W1093 W32 W319 W978 W15 W160 W17 W428 W428 W93 W216 W24 <pad> <pad>,D12
W19 W134 W755 W12 W386 W1388 W626 W438 W1373 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W122 W2544 W2599 W417 W4110 W2 W28 W2113 W13 W2461 W17 W574 W122 W5077 W214 W149 W3161 W1035 <pad> <pad>,D12
W2552 W97 W3280 W12 W46 W81 W419 W2397 W401 W32 W370 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W188 W3296 W206 W87 W5233 W17 W130 W441 W1167 W457 W206 W26 W97 <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W113 W87 W1372 W154 W97 W3013 W608 W26 W495 W776 <pad> W113 <pad> W113 W12 W12 W13 <pad> <pad> <pad>,D12
W112 W346 W844 W113 W183 W475 W288 W1379 W1 W168 W3849 W2542 W32 W755 <pad> <pad> <pad> <pad> <pad> <pad>,D12
W122 W122 W3265 W28 W1586 W37 W597 W89 W2899 W290 W2220 W13 W3668 W413 W494 W64 <pad> <pad> <pad> <pad>,D12
W281 W89 W1983 W32 W36 W461 W1702 W13 W2214 W1191 W433 W45 W1588 W1079 W1003 <pad> <pad> <pad> <pad> <pad>,D12
W28 W170 W120 W19 W223 W122 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W496 W1508 W2149 W45 W3862 W13 W3296 W89 W38 W97 W70 W15 W348 W654 W2015 W38 W24 W64 <pad> <pad>,D12
W963 W32 W3929 W57 W110 W3187 W68 W38 W708 W1284 W3294 W280 W4 W13 W806 W110 W855 W24 W2580 <pad>,D12
W122 W90 W1145 W36 W516 W1667 W566 W765 W32 W434 W306 W45 W289 W24 W289 W97 W1335 <pad> <pad> <pad>,D12
W46 W206 W149 W516 W574 W26 W122 W46 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W57 W13 W755 W13 W5160 W32 W120 W19 W4562 W28 W1004 W1288 W4042 W4464 W19 W387 W12 W5161 W493 <pad>,D12
W149 W19 W389 W111 W1395 W246 W66 W2220 W963 W367 W387 W66 W469 W4291 W46 W494 <pad> W5019 W1988 <pad>,D12
W128 W2269 W1032 W87 W34 W1945 W122 W2978 W12 W183 W367 W56 W141 W1145 W113 W434 <pad> <pad> <pad> <pad>,D12
W494 W38 W2132 W19 W408 W45 W2230 W38 W97 W87 W461 W5234 W3802 W12 W933 W1379 <pad> <pad> <pad> <pad>,D12
W285 W160 W2580 W32 W206 W858 W461 W5325 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W93 W3216 W354 W188 W36 W5331 W90 W3227 W32 W803 W597 W4701 W3299 W660 W435 W183 W38 W38 W38 W38,D12
W110 W87 W904 W17 W2231 W47 W432 W334 W289 W2697 W3342 W1651 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W470 W170 W1209 W494 W188 W2157 W154 W2159 W12 W1553 W38 W12 W5053 <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W68 W387 W3122 W2261 W387 W45 W2242 W122 W2277 W38 W24 W3146 W1127 W111 W110 W3296 W963 W111 W401 <pad>,D12
W349 W1252 W184 W47 W2344 W2869 W1140 W746 W46 W432 W32 W1043 W398 <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W3280 W312 W435 W1034 W113 W3665 W1043 W3667 W113 W528 W910 W475 W1846 W417 <pad> W131 W32 W38 W401 <pad>,D12
W111 W5221 W694 W1035 W34 W1339 W12 W287 W2274 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W4888 W32 W1192 W2 W326 W97 W1043 W13 W968 W12 W66 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W112 W289 W224 W47 W494 W387 W16 W663 W433 W385 W2379 W597 W24 W346 <pad> <pad> <pad> <pad> <pad> <pad>,D12
W1467 W19 W4231 W12 W461 W2169 W1043 W417 W90 W4873 W890 W2554 W2516 W354 W34 W13 W24 W890 W627 <pad>,D12
W90 W3300 W2575 W2 W13 W1667 W110 W89 W112 W55 W154 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W19 W3949 W1632 W1043 W1220 W94 <pad> W336 W87 W104 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W122 W1043 W3553 W1580 W626 W204 W312 W137 W111 W4 W983 W130 W4267 W493 <pad> W13 <pad> <pad> <pad> <pad>,D12
W1053 W4607 W340 W154 W3978 W293 W4624 W187 W1053 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W1162 W31 W574 W910 W385 W2348 W38 W120 W289 W275 W110 W91 W2 W1296 W3344 W1580 W112 <pad> <pad> <pad>,D12
W616 W290 W456 W17 W1411 W925 W1017 W2666 W626 W31 W765 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W433 W87 W4251 W388 W26 W4701 W515 W4000 W305 W13 W317 W908 W461 <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W47 W2656 W16 W154 W282 W13 W1372 W1043 W32 W28 W335 W183 W228 W2478 W791 W32 W24 W228 <pad> <pad>,D12
W15 W37 W2389 W93 W347 W2389 W475 W1035 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W122 W1043 W1312 W97 W149 W170 W1264 W5392 W438 W428 W1032 W45 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W46 W280 W31 W516 W765 W112 W90 W26 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W110 W3629 W3809 W12 W776 W1101 W2020 W494 W12 W87 W1832 W979 <pad> W87 <pad> <pad> <pad> <pad> <pad> <pad>,D12
W433 W93 W600 W4 W246 W46 W2559 W4927 W335 W2584 W1160 W401 W417 W170 W1106 W13 W335 W617 W157 <pad>,D12
W93 W19 W156 W926 W3635 W370 W154 W2582 W17 W337 W726 W228 W804 W32 W1138 W1275 W90 W434 W1503 W111,D12
W494 W867 W1075 W1206 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W461 W280 W306 W764 W2104 W211 W111 W90 W2037 W208 W154 W28 W2046 W154 W13 W2060 W205 W28 W180 <pad>,D12
W93 W97 W292 W38 W3629 W204 W3002 W498 W2486 W93 W1834 W28 W447 W346 W765 W230 W433 W1115 W2783 <pad>,D12
W953 W2778 W5224 W32 W387 W13 W2349 W722 W47 W2372 W24 W38 W2 <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W84 W2347 W1116 W19 W797 W13 W4196 W1632 W31 W3346 W38 W387 W1296 <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W475 W334 W218 W281 W1513 W38 W36 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W112 W87 W1524 W791 W110 W131 W335 W32 W105 W31 W38 W3187 W428 W472 W24 W112 W24 W149 W32 <pad>,D12
W57 W13 W553 W13 W4160 W32 W912 W17 W332 W28 W158 W3069 W2949 W1601 W17 W1397 W97 W4161 W1731 <pad>,D12
W13 W4199 W5206 W149 W19 W658 W32 W933 W228 W2486 W13 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W516 W47 W1141 W183 W110 W920 W131 W4135 W3628 W264 W1419 W597 W2369 W1582 <pad> <pad> <pad> <pad> <pad> <pad>,D12
W32 W1004 W746 W12 W336 W150 W526 W925 W3392 W34 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W346 W2 W4562 W45 W334 W1124 W32 W604 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W1397 W110 W972 W149 W47 W2150 W494 W1182 W910 W1198 W93 W13 W3755 W49 <pad> <pad> <pad> <pad> <pad> <pad>,D12
W90 W1043 W5118 W5218 W1985 W122 W2569 W480 W3203 W28 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W37 W167 W3075 W28 W167 W3075 W441 W26 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D12
W851 W349 W3146 W911 W45 W3229 W347 W3066 W660 W226 W28 W1298 W290 W3013 W844 W38 <pad> <pad> <pad> <pad>,D15
W45 W188 W68 W155 W90 W550 W978 W398 W335 W24 W626 W4 W111 <pad> W1553 <pad> <pad> <pad> <pad> <pad>,D15
W26 W2106 W938 W929 W2542 W1043 W97 W2089 W574 W2220 W417 W984 W12 W5115 W470 W170 W32 W2015 W1117 <pad>,D15
W963 W110 W69 W280 W472 W111 W160 W38 W312 W627 W112 W3562 W97 W4203 W228 W516 <pad> <pad> <pad> <pad>,D15
W31 W111 W306 W3288 W2 W3289 W12 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W17 W246 W4199 W5377 W32 W112 W188 W2345 W275 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W46 W12 W3789 W283 W4701 W15 W844 W317 W2955 W1 W19 W110 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W2552 W387 W204 W493 W28 W910 W787 W111 W4701 W1573 W722 W2637 W4047 W19 W12 W167 W12 W19 <pad> <pad>,D15
W312 W28 W2200 W2293 W45 W1216 W170 W5218 W2584 W1 W1206 W1637 W636 W1043 W480 W5427 W13 W87 <pad> <pad>,D15
W2214 W110 W68 W261 W45 W222 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W2899 W537 W36 W494 W13 W1471 W19 W157 W57 W1553 W13 W910 W19 W1379 W24 <pad> <pad> <pad> <pad> <pad>,D15
W776 W1039 W183 W1148 W984 W113 W56 W911 W747 W24 W809 W835 W12 W13 W552 <pad> <pad> <pad> <pad> <pad>,D15
W154 W110 W475 W113 W963 W113 W51 W28 W489 W130 W45 W3541 W38 W405 W57 W154 <pad> <pad> <pad> <pad>,D15
W36 W434 W3692 W2113 W1419 W90 W104 W2573 W4682 W112 <pad> W188 W348 W24 W787 W12 W495 W3526 <pad> <pad>,D15
W122 W1004 W113 W867 W13 W787 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W516 W12 W17 W341 W3990 W62 W15 W204 W32 <pad> W130 W104 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W110 W475 W4480 W2929 W97 W1364 W1101 W694 W224 W32 W765 W4081 W797 W93 W218 W111 W417 W3564 W24 <pad>,D15
W434 W19 W461 W113 W526 W349 W2296 W26 W47 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W2220 W170 W3296 W328 W38 W218 W280 W19 W391 W1343 W2579 W461 W3332 W281 <pad> <pad> <pad> <pad> <pad> <pad>,D15
W110 W57 W435 W1419 W26 W526 W5198 W2498 W550 W12 W2200 W2899 W57 W24 W921 <pad> <pad> <pad> <pad> <pad>,D15
W112 W87 W47 W5226 W111 W434 W1164 W154 W1008 W149 W100 W26 W38 W13 W430 W122 W115 W17 W118 W24,D15
W26 W113 W113 W553 W627 W1032 W178 W45 W110 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W17 W13 W306 W505 W12 W334 W2178 W13 W167 W3522 W19 W411 W90 W12 W24 W408 <pad> <pad> <pad> <pad>,D15
W2357 W12 W26 W131 W26 W37 W4 <pad> W46 W32 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W127 W97 W45 W131 W15 W87 W28 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W113 W32 W13 W5115 W110 W46 W184 W111 W3010 W87 W1573 W87 W32 W24 W119 W12 W3553 W38 W254 <pad>,D15
W330 W335 W452 W640 W32 W1723 W97 W2300 W1099 W2187 W12 W1035 W19 W5278 W24 <pad> <pad> <pad> <pad> <pad>,D15
W59 W87 W1206 W3278 W47 <pad> W216 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W1299 W12 W87 W337 W122 W68 W3016 W24 W1580 W494 W97 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W5277 W12 W110 W1206 W45 W280 W1312 W13 W2573 W93 W335 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W4701 W97 W188 W765 W104 W4 W51 W28 W1004 W317 W19 W3802 W92 W800 W204 W1966 W28 W47 <pad> <pad>,D15
W34 W110 W4115 W2783 W851 W31 W5337 W1732 W32 W1397 W109 W461 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W90 W1582 W81 W1011 W2910 W17 W17 W3253 W216 W694 W31 W2231 W17 W1904 W3343 W434 W2746 W2552 W3180 W112,D15
W3822 W32 W689 W1810 W130 W3743 W925 W411 W93 W97 W795 W89 W66 W2019 W840 W47 W347 W24 W49 <pad>,D15
W84 W387 W663 W317 W112 W3358 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W1426 W97 W1371 W1392 W38 W926 W5390 W3296 W982 W398 W1435 W401 W19 W1020 <pad> <pad> <pad> <pad> <pad> <pad>,D15
W367 W97 W452 W346 W2 W127 W317 W401 W31 W113 W1382 W2942 W28 W346 <pad> <pad> <pad> <pad> <pad> <pad>,D15
W87 W113 W15 W1316 W28 W4944 W516 W66 W666 W386 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W183 W26 W1159 W928 W17 W432 W26 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W170 W32 W4231 W421 W34 W943 W28 W5164 W281 W5165 W3206 W5162 W24 W34 W408 <pad> <pad> <pad> <pad> <pad>,D15
W494 W253 W32 W224 W113 W347 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W1820 W1528 W2478 W2485 W280 W430 W110 W468 W18 W3428 W183 W5053 W1017 W537 W3852 W2 W32 W168 W755 <pad>,D15
W38 W417 W428 W347 W28 W3011 W461 W32 W87 W597 W87 W37 W19 W28 <pad> <pad> <pad> <pad> <pad> <pad>,D15
W154 W2220 W2 W391 W32 W909 W367 W32 W2 W1674 W38 W49 W90 W45 <pad> <pad> <pad> <pad> <pad> <pad>,D15
W31 W470 W188 W765 W38 W412 W765 W32 W345 W1738 W32 W93 W17 W28 <pad> <pad> <pad> <pad> <pad> <pad>,D15
W472 W434 W2378 W367 W12 W574 W289 W17 W1101 W376 W405 W34 W3186 W69 <pad> <pad> <pad> <pad> <pad> <pad>,D15
W289 W28 W516 W113 W246 W149 W261 W494 W38 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W110 W111 W112 W113 W69 W90 W90 W34 W417 W31 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W4 W17 W111 W2990 W32 W2569 W803 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W289 W111 W201 W495 W515 W149 W494 W388 W452 W113 W49 W2378 <pad> W45 <pad> <pad> <pad> <pad> <pad> <pad>,D15
W69 W31 W154 W113 W31 W122 W46 W12 <pad> W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W87 W434 W113 W225 W494 W3406 W1175 W13 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W188 W335 W4 W119 W36 W2677 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W57 W32 W2 W84 W2 W111 W3084 W2 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W170 W348 W70 W3121 W15 W296 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W122 W216 W1198 W1372 W32 W24 W13 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W703 W1101 W597 W2039 W3518 W38 W663 W3603 W797 W840 W38 W343 W797 W1243 W3502 W90 W3248 W32 W3248 W97,D15
W111 W45 W2130 W1032 W45 W90 W765 W24 W429 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W122 W32 W3280 W400 W45 W461 W651 W747 W321 W161 W433 W2542 W952 W1305 W1021 W4575 W24 W28 <pad> <pad>,D15
W42 W4 W45 W2570 W45 W183 W666 W87 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
W950 W2147 W2696 W244 W38 W225 W45 W114 W212 W1382 W32 W1632 W114 W1580 W1857 <pad> <pad> <pad> <pad> <pad>,D15
W2008 W28 W97 W1191 W387 W167 W89 W4682 W370 W1818 W1722 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D15
